id_licitacao_pncp;id_ata_pncp;numero_ata;numero_item;material_cod;fornecedor_cnpj;fornecedor_nome;valor_unitario;qtd_homologada;valor_total_item;material_nome
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00003;15130;14509513000137;REZENDE E CARVALHO LTDA;100.0;120.0;12000.0;Serviço, sob demanda, de poda de árvores de médio porte, entre 6 e 10 metros, localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS C OXIM
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00004;15130;14509513000137;REZENDE E CARVALHO LTDA;180.0;60.0;10800.0;Serviço, sob demanda, de poda de árvores de grande porte, superior a 10 metros , localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS  COXIM
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00027;14044;14509513000137;REZENDE E CARVALHO LTDA;0.36;144800.0;52128.0;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l, estacionamentos, pavers, meios-fios e calçamentos nas áreas interna e exter na da edificação do campus. IFMS CAMPUS NAVIRAÍ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00039;15130;14509513000137;REZENDE E CARVALHO LTDA;150.0;20.0;3000.0;Serviço, sob demanda, de supressão ou extração de árvores de médio porte, entr e 6 e 10 metros, localizadas nas áreas interna e externa da edificação do camp us. IFMS CAMPUS TRÊS LAGOAS.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00005;15130;14509513000137;REZENDE E CARVALHO LTDA;90.0;20.0;1800.0;Serviço, sob demanda, de supressão ou extração de árvores e arbustos de pequen o porte, até 5 metros, localizados nas áreas interna e externa da edificação d o campus. IFMS CAMPUS COXIM
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00006;15130;14509513000137;REZENDE E CARVALHO LTDA;120.0;20.0;2400.0;Serviço, sob demanda, de supressão ou extração de árvores de médio porte, entr e 6 e 10 metros, localizadas nas áreas interna e externa da edificação do camp us. IFMS CAMPUS COXIM
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00007;15130;14509513000137;REZENDE E CARVALHO LTDA;190.0;20.0;3800.0;Serviço, sob demanda, de supressão e extração de árvores de grande porte, supe rior a 10 metros, localizadas nas áreas interna e externa da edificação do cam pus. IFMS CAMPUS COXIM.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00008;14044;14509513000137;REZENDE E CARVALHO LTDA;0.19;210000.0;39900.0;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l nas áreas externas da edificação do campus. IFMS CAMPUS AQUIDAUANA
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00009;14044;14509513000137;REZENDE E CARVALHO LTDA;0.24;306484.0;73556.16;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l, estacionamentos, pavers, meios-fios e calçamentos  nas áreas interna e exte rna da edificação do campus. IFMS CAMPUS CAMPO GRANDE
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00010;15130;14509513000137;REZENDE E CARVALHO LTDA;70.0;60.0;4200.0;Serviço, sob demanda, de poda de árvores de médio porte, entre 6 e 10 metros, localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS C AMPO GRANDE.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00011;14044;14509513000137;REZENDE E CARVALHO LTDA;0.33;625998.0;206579.34;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l, estacionamentos, pavers, meios-fios e calçamentos nas áreas interna e exter na da edificação do campus. FMS CAMPUS CORUMBÁ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00012;15130;14509513000137;REZENDE E CARVALHO LTDA;80.0;10.0;800.0;Serviço, sob demanda, de poda de árvores e arbustos de pequeno porte, até 5 me tros, localizados nas áreas interna e externa da edificação do campus. IFMS CA MPUS CORUMBÁ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00013;15130;14509513000137;REZENDE E CARVALHO LTDA;120.0;10.0;1200.0;Serviço, sob demanda, de poda de árvores de médio porte, entre 6 e 10 metros, localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS C ORUMBÁ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00014;15130;14509513000137;REZENDE E CARVALHO LTDA;190.0;10.0;1900.0;Serviço, sob demanda, de poda de árvores de grande porte, superior a 10 metros , localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS  CORUMBÁ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00015;15130;14509513000137;REZENDE E CARVALHO LTDA;97.0;200.0;19400.0;Serviço, sob demanda, de supressão ou extração de árvores e arbustos de pequen o porte, até 5 metros, localizados nas áreas interna e externa da edificação d o campus. IFMS CAMPUS CORUMBÁ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00016;15130;14509513000137;REZENDE E CARVALHO LTDA;130.0;200.0;26000.0;Serviço, sob demanda, de supressão ou extração de árvores de médio porte, entr e 6 e 10 metros, localizadas nas áreas interna e externa da edificação do camp us - IFMS CAMPUS CORUMBÁ.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00017;15130;14509513000137;REZENDE E CARVALHO LTDA;100.0;100.0;10000.0;Serviço, sob demanda, de supressão e extração de árvores de grande porte, supe rior a 10 metros, localizadas nas áreas interna e externa da edificação do cam pus. IFMS CAMPUS CORUMBÁ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00018;14044;14509513000137;REZENDE E CARVALHO LTDA;0.34;314000.0;106760.0;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l, estacionamentos, pavers, meios-fios e calçamentos nas áreas interna e exter na da edificação do campus. IFMS CAMPUS DOURADOS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00019;15130;14509513000137;REZENDE E CARVALHO LTDA;80.0;30.0;2400.0;Serviço, sob demanda, de poda de árvores e arbustos de pequeno porte, até 5 me tros, localizados nas áreas interna e externa da edificação do campus. IFMS CA MPUS DOURADOS.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00020;15130;14509513000137;REZENDE E CARVALHO LTDA;130.0;30.0;3900.0;Serviço, sob demanda, de poda de árvores de médio porte, entre 6 e 10 metros, localizadas nas áreas interna e externa da edificação do campus.IFMS CAMPUS DO URADOS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00021;15130;14509513000137;REZENDE E CARVALHO LTDA;220.0;10.0;2200.0;Serviço, sob demanda, de poda de árvores de grande porte, superior a 10 metros , localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS  DOURADOS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00022;15130;14509513000137;REZENDE E CARVALHO LTDA;90.0;10.0;900.0;Serviço, sob demanda, de supressão ou extração de árvores e arbustos de pequen o porte, até 5 metros, localizados nas áreas interna e externa da edificação d o campus. IFMS CAMPUS DOURADOS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00023;15130;14509513000137;REZENDE E CARVALHO LTDA;150.0;10.0;1500.0;Serviço, sob demanda, de supressão ou extração de árvores de médio porte, entr e 6 e 10 metros, localizadas nas áreas interna e externa da edificação do camp us. IFMS CAMPUS DOURADOS.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00024;15130;14509513000137;REZENDE E CARVALHO LTDA;240.0;10.0;2400.0;Serviço, sob demanda, de supressão e extração de árvores de grande porte, supe rior a 10 metros, localizadas nas áreas interna e externa da edificação do cam pus. IFMS CAMPUS DOURADOS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00025;14044;14509513000137;REZENDE E CARVALHO LTDA;0.21;240000.0;50400.0;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l, estacionamentos, pavers, meios-fios e calçamentos nas  áreas interna e exte rna da edificação do campus. IFMS CAMPUS JARDIM
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00026;15130;14509513000137;REZENDE E CARVALHO LTDA;90.0;20.0;1800.0;Serviço, sob demanda, de poda de árvores e arbustos de pequeno porte, até 5 me tros, localizados nas áreas interna e externa da edificação do campus.IFMS CAM PUS JARDIM.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00028;15130;14509513000137;REZENDE E CARVALHO LTDA;100.0;80.0;8000.0;Serviço, sob demanda, de poda de árvores e arbustos de pequeno porte, até 5 me tros, localizados nas áreas interna e externa da edificação do campus.  IFMS C AMPUS NAVIRAÍ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00029;15130;14509513000137;REZENDE E CARVALHO LTDA;150.0;80.0;12000.0;Serviço, sob demanda, de poda de árvores de médio porte, entre 6 e 10 metros, localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS N AVIRAÍ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00030;15130;14509513000137;REZENDE E CARVALHO LTDA;200.0;80.0;16000.0;Serviço, sob demanda, de poda de árvores de grande porte, superior a 10 metros , localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS  NAVIRAÍ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00031;15130;14509513000137;REZENDE E CARVALHO LTDA;100.0;20.0;2000.0;Serviço, sob demanda, de supressão ou extração de árvores e arbustos de pequen o porte, até 5 metros, localizados nas áreas interna e externa da edificação d o campus. IFMS CAMPUS NAVIRAÍ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00032;15130;14509513000137;REZENDE E CARVALHO LTDA;170.0;20.0;3400.0;Serviço, sob demanda, de supressão ou extração de árvores de médio porte, entr e 6 e 10 metros, localizadas nas áreas interna e externa da edificação do camp us. IFMS CAMPUS NAVIRAÍ
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00033;15130;14509513000137;REZENDE E CARVALHO LTDA;240.0;20.0;4800.0;Serviço, sob demanda, de supressão e extração de árvores de grande porte, supe rior a 10 metros, localizadas nas áreas interna e externa da edificação do cam pus.IFMS CAMPUS NAVIRAÍ.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00034;14044;14509513000137;REZENDE E CARVALHO LTDA;0.3;110000.0;33000.0;Serviço, sob demanda, de capina, roçagem de vegetação e gramado em solo natura l, estacionamentos, pavers, meios-fios e calçamentos nas áreas interna e exter na da edificação do campus. IFMS CAMPUS TRÊS LAGOAS.
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00035;15130;14509513000137;REZENDE E CARVALHO LTDA;76.0;200.0;15200.0;Serviço, sob demanda, de poda de árvores e arbustos de pequeno porte, até 5 me tros, localizados nas áreas interna e externa da edificação do campus. IFMS CA MPUS TRÊS LAGOAS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00036;15130;14509513000137;REZENDE E CARVALHO LTDA;100.0;120.0;12000.0;Serviço, sob demanda, de poda de árvores de médio porte, entre 6 e 10 metros, localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS T RÊS LAGOAS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00037;15130;14509513000137;REZENDE E CARVALHO LTDA;210.0;20.0;4200.0;Serviço, sob demanda, de poda de árvores de grande porte, superior a 10 metros , localizadas nas áreas interna e externa da edificação do campus. IFMS CAMPUS  TRÊS LAGOAS
10673078000120-1-000052/2023;10673078000120-1-000052/2023-000001;00020/2023;00038;15130;14509513000137;REZENDE E CARVALHO LTDA;90.0;20.0;1800.0;Serviço, sob demanda, de supressão ou extração de árvores e arbustos de pequen o porte, até 5 metros, localizados nas áreas interna e externa da edificação d o campus. IFMS CAMPUS TRÊS LAGOAS.
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000001;00022/2023;00007;458219;01590728000930;MICROTECNICA INFORMATICA LTDA;1752.81;5.0;8764.05;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 9.000 BTU, TENSÃO 220 V, TIPO SPLIT HI WALL, MODELO FANCOLETE HIDRÔNICO, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, INVERTER
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000001;00022/2023;00008;485550;01590728000930;MICROTECNICA INFORMATICA LTDA;2042.59;20.0;40851.8;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 12.000 BTU/H, VAZÃO AR 430 M3/H, TENSÃO 220 V, MODELO PORTÁTIL, CARACTERÍSTICAS ADICIONAIS 1 COM CONTROLE REMOTO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000001;00022/2023;00009;486538;01590728000930;MICROTECNICA INFORMATICA LTDA;2763.32;24.0;66319.68;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 18.000 BTU, VAZÃO AR 1.100 M3/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO HI-WALL, MODELO PAREDE, HIDRÔNICO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000001;00022/2023;00010;480928;01590728000930;MICROTECNICA INFORMATICA LTDA;3506.35;124.0;434787.4;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 24.000 BTU/H, TENSÃO 220 V, FREQÜÊNCIA 60 HZ, TIPO SPLIT
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000001;00022/2023;00011;463213;01590728000930;MICROTECNICA INFORMATICA LTDA;4576.31;76.0;347799.56;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 30.000 BTU, TENSÃO 220 V, TIPO SPLIT, MODELO SPLIT INVERTER, CARACTERÍSTICAS ADICIONAIS 1 CONTROLE REMOTO S/FIO, QUENTE/FRIO, SELO PROCEL, GARANTIA 1 ANO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000001;00022/2023;00012;459763;01590728000930;MICROTECNICA INFORMATICA LTDA;9025.01;31.0;279775.31;APARELHO AR CONDICIONADO, CAPACIDADE REFRIGERAÇÃO 48.000 BTU, TENSÃO 380 V, TIPO SPLIT, MODELO PISO-TETO INVERTER, CARACTERÍSTICAS ADICIONAIS 1 COM CONTROLE REMOTO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000002;00021/2023;00001;482947;01597132000105;LBS DO BRASIL LTDA;440.0;1495.0;657800.0;CARTEIRA ESCOLAR, MATERIAL ESTRUTURA TUBO AÇO, MATERIAL TAMPO PLÁSTICO INJETADO, ESPESSURA TAMPO 18 MM, TAMANHO 76 X 60 X 45 CM, REVESTIMENTO TAMPO LAMINADO MELAMÍNICO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000002;00021/2023;00002;482947;01597132000105;LBS DO BRASIL LTDA;760.0;114.0;86640.0;CARTEIRA ESCOLAR, MATERIAL ESTRUTURA TUBO AÇO, MATERIAL TAMPO PLÁSTICO INJETADO, ESPESSURA TAMPO 18 MM, TAMANHO 76 X 60 X 45 CM, REVESTIMENTO TAMPO LAMINADO MELAMÍNICO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000004;00026/2023;00017;461112;49369570000142;MEGA PETZ COMERCIO E DISTRIBUICAO LTDA;895.0;24.0;21480.0;ARMÁRIO ESCRITÓRIO, MATERIAL MADEIRA MDF, QUANTIDADE PORTAS 1 UN, REVESTIMENTO LAMINADO MELAMÍNICO BAIXA PRESSÃO, LARGURA 60 CM, ALTURA 46 CM, CARACTERÍSTICAS ADICIONAIS PORTA DE GIRO E PUXADOR DE METAL, PROFUNDIDADE 31 CM, TIPO AÉREO, ESPESSURA 25 MM
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000004;00026/2023;00018;486510;49369570000142;MEGA PETZ COMERCIO E DISTRIBUICAO LTDA;1257.0;10.0;12570.0;MÓDULO DE TRABALHO, MATERIAL MADEIRA MDP, CARACTERÍSTICAS ADICIONAIS PAINEL ALTO, TAMPO COM FURO PARA PASSAGEM DE FIAÇ, REVESTIMENTO LAMINADO MELAMÍNICO, COR BEGE, TIPO INDIVIDUAL, ALTURA 1.200 MM, PROFUNDIDADE 600 MM
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000007;00024/2023;00015;603756;03869166000137;BRTOP INDUSTRIA E COMERCIO DE MOVEIS LTDA;397.48;95.0;37760.6;SOFÁ, MATERIAL ESTRUTURA AÇO, MATERIAL ESTOFAMENTO ESPUMA INJETADA, REVESTIMENTO TECIDO POLIÉSTER, QUANTIDADE MÓDULOS 1 UN, CARACTERÍSTICAS ADICIONAIS MÓDULO DE CENTRO RETO, QUANTIDADE ASSENTOS 1 UN, LARGURA 60 CM, PROFUNDIDADE 52 CM, ALTURA 45 CM
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000003;00023/2023;00006;473582;28706488000196;INOVA TECH INFORMATICA LTDA;718.0;33.0;23694.0;FORNO MICROONDAS, CAPACIDADE 32 L, POTÊNCIA 900 W, VOLTAGEM 220 V, CARACTERÍSTICAS ADICIONAIS ALARME SONORO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000008;00025/2023;00003;460829;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;320.0;71.0;22720.0;ESTANTE METÁLICA, MATERIAL AÇO, ALTURA 1,98 M, LARGURA 0,92 M, PROFUNDIDADE 0,40 M, TIPO PRATELEIRAS REGULÁVEIS, QUANTIDADE PRATELEIRAS 6 UN, TRATAMENTO SUPERFICIAL PINTURA ELETROSTÁTICA, COR CINZA
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000008;00025/2023;00016;433305;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;208.0;65.0;13520.0;POLTRONA, MATERIAL ESTRUTURA AÇO, MATERIAL ASSENTO E ENCOSTO ESPUMA POLIURETANO INJETADO, ACABAMENTO SUPERFICIAL ESTRUTURA PINTURA ELETROSTÁTICA EM EPÓXI-PÓ, MATERIAL REVESTIMENTO ASSENTO E ENCOSTO COURO SINTÉTICO, TIPO FIXA, TIPO ESPALDAR MÉDIO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000008;00025/2023;00019;458914;10144274000108;ZELLITEC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;90.0;40.0;3600.0;"SUPORTE DE VIDEOCASSETE / TELEVISAO, MATERIAL AÇO, TIPO PAREDE, TAMANHO PARA TV DE 32"" ATÉ 75"", ACABAMENTO SUPERFICIAL NATURAL"
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000006;00027/2023;00005;217445;31788699000120;ADL PRODUTOS E SERVICOS LTDA;5490.0;120.0;658800.0;PROJETOR IMAGEM, TIPO IMAGEM IMAGEM MICROCOMPUTADOR (MULTIMÍDIA), TIPO FOCO AUTO FOCO, VOLTAGEM 110/220 V, CARACTERÍSTICAS ADICIONAIS CONTROLE REMOTO
10673078000120-1-000057/2023;10673078000120-1-000057/2023-000005;00028/2023;00004;315040;37597436000110;BUFFOS COMERCIO DE ARTIGOS LTDA;490.0;8.0;3920.0;CLAVICULÁRIO, MATERIAL CHAPA AÇO FOSFATIZADA, LARGURA 47 CM, CAPACIDADE 100 CHAVES, ACABAMENTO SUPERFICIAL PINTURA EPÓXI COR CINZA, PROFUNDIDADE 9 CM, ALTURA 52 CM, CARACTERÍSTICAS ADICIONAIS FECHADURA TIPO YALI, IDENTIFICAÇÃO SEQÜÊNCIAL POR
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000005;00033/2023;00005;440662;46708580000177;JC LICITACOES COMERCIO E SERVICOS LTDA;160.0;880.0;140800.0;UNIDADE DISCO, TIPO RÍGIDO, CAPACIDADE 480 GB, PADRÃO SATA III, CARACTERÍSTICAS ADICIONAIS MEMÓRIA NAND FLASH, TRIM/SMART
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000010;00038/2023;00015;484745;44818547000174;XLAN LTDA;1218.0;111.0;135198.0;EQUIPAMENTO WIRELESS, PADRÃO 802.11 A/B/G/N/AC, FREQUÊNCIA 5- 2,4 GHZ, APLICAÇÃO CONEXÃO SEM FIO DE EQUIPAMENTOS EM REDE
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000010;00038/2023;00016;484745;44818547000174;XLAN LTDA;1299.0;240.0;311760.0;EQUIPAMENTO WIRELESS, PADRÃO 802.11 A/B/G/N/AC, FREQUÊNCIA 5- 2,4 GHZ, APLICAÇÃO CONEXÃO SEM FIO DE EQUIPAMENTOS EM REDE
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000010;00038/2023;00023;257959;44818547000174;XLAN LTDA;2828.0;25.0;70700.0;SWITCH, QUANTIDADE PORTAS 12 UN, TIPO PORTAS GIGABIT ETHERNET RJ-45/100 BASE TX/1000/BASE T-AU-, ALIMENTAÇÃO 110/220 V, FREQUÊNCIA 60 HZ, CARACTERÍSTICAS ADICIONAIS VELOCIDADE BACKPLANE IGUAL OU SUPERIOR SOMA PORTA S, APLICAÇÃO CONECTAR MICROCOMPUTADOR A REDE, SUPORTE VLAN
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000004;00032/2023;00012;462024;29211177000119;G RAMOS LTDA;280.0;47.0;13160.0;TRANSCEIVER, TIPO CABEAMENTO ÓTICO COM CONECTOR LC, APLICAÇÃO REDES DE DADOS, CARACTERÍSTICAS ADICIONAIS CONEXÃO SFP+, VELOCIDADE TRANSFERÊNCIA 10GBPS, MU L
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000004;00032/2023;00014;472261;29211177000119;G RAMOS LTDA;1800.0;15.0;27000.0;TRANSCEIVER, TIPO P/ CABEAMENTO ÓTICO SFP-SMALL FORM-FACTOR PLUG-IN, APLICAÇÃO CONEXÃO 1000BASE BX, CARACTERÍSTICAS ADICIONAIS C/CONECTOR LC P/FIBRA MONO- MODO (SM)
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000006;00034/2023;00028;27464;03716680000132;LAURO RENATO ROCHA LIMA;390.0;202.0;78780.0;Licenciamento perpétuo Windows Server 2022 Standard 2-Core Pack - Suporte 36 m eses PART NUMBER 9EM-00832 Conforme descritivo completo no Anexo II do Edital.
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000006;00034/2023;00029;27464;03716680000132;LAURO RENATO ROCHA LIMA;2100.0;100.0;210000.0;Licenciamento perpétuo Windows Server 2022 Datacenter 2-Core Pack - Suporte 36  meses PART NUMBER DG7-DMGF0D65N Conforme descritivo completo no Anexo II do E dital.
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00003;604052;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;15000.0;5.0;75000.0;MONITOR COMPUTADOR, TAMANHO TELA 23 POL, TIPO DE TELA LED, FORMATO TELA WIDESCREEN, QUALIDADE DE IMAGEM 4 K, INTERATIVIDADE DA TELA SENSÍVEL AO TOQUE, AJUSTE SEM AJUSTES DE REGULAGEM, ALIMENTAÇÃO BIVOLT, GARANTIA ON SITE 36 MESES
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00009;466671;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;8000.0;7.0;56000.0;SWITCH, QUANTIDADE PORTAS 32 UN, TIPO PORTAS SFP, VELOCIDADE PORTA 10 GB, CARACTERÍSTICAS ADICIONAIS REDE TIPO PON, APLICAÇÃO CONECTAR SERVIDORES E EQUIPAMENTOS EM REDE
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00017;484745;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;2600.0;260.0;676000.0;EQUIPAMENTO WIRELESS, PADRÃO 802.11 A/B/G/N/AC, FREQUÊNCIA 5- 2,4 GHZ, APLICAÇÃO CONEXÃO SEM FIO DE EQUIPAMENTOS EM REDE
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00019;27464;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;23700.0;8.0;189600.0;Atualização de licença para software de virtualização VMware vSphere Enterpris e Plus 7 ou mais recente, licenciamento por CPU, subscrição de 36 meses.
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00020;27464;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;22941.1;20.0;458822.0;Atualização de licença para software de virtualização VMware vSphere Standard 7 ou mais recente, licenciamento por CPU, subscrição de 36 meses.
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00021;27464;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;22941.0;2.0;45882.0;Atualização de licença para software de virtualização VMware vCenter Server 7 ou mais recente, licenciamento por instância, subscrição por 36 meses
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00031;605864;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;900.0;120.0;108000.0;APARELHO TELEFÔNICO SEM FIO, FUNÇÃO REDISCAGEM/FLASH/TOM/PULSO/PAUSE/MUTE, ALIMENTAÇÃO BIVOLT V, APLICAÇÃO CENTRAL TELEFÔNICA, CARACTERÍSTICAS ADICIONAIS IP WIRELESS
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00035;27472;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;4844.5;5.0;24222.5;Licença ADOBE - Conforme descritivo completo no Anexo II do Edital.
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000003;00031/2023;00036;415162;28956477000164;GHF TECNOLOGIA E COMUNICACAO LTDA;16580.0;6.0;99480.0;"ESTANTE RACK, PADRÃO 19"" X 42U, ESTRUTURA AÇO, PORTAS FRONTAIS, LATERAIS E TRASEIRAS REMOVÍVEIS, COR PRETA, ACABAMENTO SUPERFICIAL PINTURA EM EPÓXI, APLICAÇÃO REDE DE INFORMÁTICA"
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000010;00038/2023;00006;602456;44818547000174;XLAN LTDA;3540.0;34.0;120360.0;SWITCH, QUANTIDADE PORTAS 48 UN, TIPO PORTAS SLOTS 1/10 GB ETHERNET SFP+, SUPORTE VLAN 1000 BASE-SX, 1000 BASE-LX, 1000BASE-ZX, 10GBASE MB, ALIMENTAÇÃO 100/240 V
10673078000120-1-000068/2023;10673078000120-1-000068/2023-000010;00038/2023;00007;609689;44818547000174;XLAN LTDA;3186.96;70.0;223087.2;SWITCH, QUANTIDADE PORTAS 24 UN, TIPO PORTAS 10/100/1000 BASE T, RJ45.4, 4 ETHERNET MINI-GBIC, VELOCIDADE PORTA 1000 MBPS, 1/10 GBPS, ALIMENTAÇÃO 100 A 240 V, CARACTERÍSTICAS ADICIONAIS COM PORTAS POE, ALIMENTAÇÃO ELÉTRICA COM CHAVEAME N, APLICAÇÃO CONECTAR SERVIDORES E EQUIPAMENTOS EM REDE, TIPO SWITCH GERENCIÁVEL
